RIGOR,HS_GPA_12TH,HS_GPA_11TH,HS_GPA_10TH,HS_GPA_9TH,HS_GPA_ACAD,HS_GPA_WGT,SAT_MATH_AVG,SAT_READ_AVG,SAT_WRIT_AVG,ACT_COMP_AVG,ACT_MATH_AVG,ACT_ENG_AVG,ACT_READ_AVG,ACT_SCI_AVG,HOUR_MATH_HOMEWORK,HOUR_SCIENCE_HOMEWORK,HOUR_OTHER_HOMEWORK,CREDITS_APIB,CREDITS_AP_ENG,CREDITS_AP_MATH,CREDITS_AP_SCIENCE,CREDITS_AP_SOCIAL_SCIENCE,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,X5REMRAT,X5ENRATT
6,2.5,3.0,3.0,3.0,3.0,3.0,640,640,640,27,26,27,26,25,-8,-8,-8,3.0,0.0,1.0,0.0,1.0,3.2,29,29,0.0,3
3,2.5,2.0,3.0,3.5,2.5,3.5,510,500,480,-9,-9,-9,-9,-9,2,1,2,4.0,1.0,0.0,1.0,2.0,0.4,23,5,0.1,1
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,530,510,510,-9,-9,-9,-9,-9,-9,-9,-9,-8.0,-8.0,-8.0,-8.0,-8.0,3.7,18,18,0.3,2
1,3.0,3.0,3.5,3.0,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,4.0,0.0,0.0,2.0,2.0,3.6,33,33,0.0,3
6,3.0,3.5,3.0,3.0,3.0,3.0,620,570,570,22,-9,-9,-9,-9,2,1,2,0.0,0.0,0.0,0.0,0.0,3.5,29,29,0.0,3
5,2.5,3.5,2.0,2.5,2.5,2.5,530,520,510,23,-9,-9,-9,-9,2,1,2,0.5,0.0,0.0,0.0,0.5,3.2,27,27,0.1,11
1,-1.0,-1.0,1.5,-1.0,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,1,1.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,620,640,640,-9,-9,-9,-9,-9,3,2,6,1.5,0.5,0.0,0.0,1.0,3.3,28,28,0.0,3
4,2.0,2.5,2.5,2.5,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,2.3,24,9,0.1,1
6,3.5,3.0,2.5,3.0,3.0,3.0,620,590,530,22,22,20,22,22,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,4.0,3.5,4.0,4.0,4.0,4.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,4.0,30,30,0.1,3
3,3.5,3.0,3.5,3.0,3.0,3.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,1.0,1.0,0.0,0.0,0.0,3.0,30,24,0.0,3
3,4.0,3.5,3.5,3.5,3.5,4.0,620,590,600,23,25,21,22,23,2,2,1,7.0,2.0,0.0,2.0,2.0,4.0,32,32,0.0,3
3,3.5,3.0,2.5,3.5,3.0,3.5,560,550,540,25,-9,-9,-9,-9,1,1,1,3.0,0.0,1.0,2.0,0.0,-8.0,-8,-8,-8.0,-8
3,3.0,3.0,4.0,4.0,3.5,4.0,550,520,520,23,-9,-9,-9,-9,1,1,1,10.0,2.0,3.0,2.0,3.5,3.0,6,6,0.0,3
1,2.5,3.0,3.0,3.5,3.0,3.5,520,510,480,21,22,20,22,21,1,-7,1,2.0,1.0,0.0,0.0,1.0,3.1,31,31,0.0,3
4,1.5,2.0,2.5,2.5,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,1,0.5,0.0,0.5,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,2.5,2.5,3.0,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,1.0,0.0,0.0,0.0,1.0,-8.0,-8,-8,-8.0,-8
6,-1.0,1.0,1.0,2.0,1.0,1.5,-9,-9,-9,22,22,23,21,22,-7,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.5,2.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,3.0,2.0,0.0,0.0,1.0,-8.0,-8,-8,-8.0,-8
6,-1.0,2.5,2.5,2.5,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,2.0,2.0,3.5,2.5,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,-7,1,0.0,0.0,0.0,0.0,0.0,2.5,39,36,0.0,3
3,3.5,3.5,4.0,4.0,4.0,4.0,-9,-9,-9,19,-9,-9,-9,-9,-8,-8,-8,2.0,0.0,1.0,1.0,0.0,4.0,10,10,0.0,3
1,2.5,3.5,2.5,3.0,2.5,3.0,540,530,500,24,24,24,23,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,3.0,6,6,0.0,3
6,-1.0,-1.0,-1.0,0.5,0.5,0.5,-6,-6,-6,-6,-6,-6,-6,-6,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
5,2.5,3.0,2.0,2.0,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,1,0.0,0.0,0.0,0.0,0.0,2.5,15,15,0.3,2
6,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-9,-9,-9,19,-9,-9,-9,-9,-7,2,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,3.5,2.5,2.5,2.5,2.5,2.5,-9,-9,-9,18,18,17,18,19,1,1,2,0.0,0.0,0.0,0.0,0.0,3.0,27,20,0.3,1
1,3.0,2.5,2.0,2.5,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-6,-6,-6,-6,-6,-6,-6,-6,-9,-9,-9,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,3.5,3.5,3.5,4.0,3.5,4.0,-9,-9,-9,19,19,18,20,19,2,2,2,6.0,2.0,0.0,0.0,3.0,-8.0,-8,-8,-8.0,-8
1,2.5,3.5,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,3.0,0.0,1.0,1.0,1.0,3.0,33,29,0.0,3
6,2.0,-1.0,2.0,1.5,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
4,2.0,2.5,2.5,3.5,2.5,3.5,640,590,600,27,27,27,27,26,1,2,1,5.0,1.0,0.0,0.0,4.0,-8.0,-8,-8,-8.0,-8
1,3.5,3.5,3.0,4.0,3.5,4.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,2.5,0.0,0.0,0.0,2.5,3.0,22,19,0.0,3
6,-1.0,0.5,2.0,2.5,1.0,1.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,3.0,2.0,2.0,2.5,1.5,2.5,580,560,540,23,23,23,23,24,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.5,4.0,3.5,4.0,3.5,3.5,-9,-9,-9,16,16,16,16,16,2,1,2,0.0,0.0,0.0,0.0,0.0,3.6,31,31,0.0,9
1,3.5,3.5,3.5,3.5,3.5,4.0,640,640,620,28,27,27,27,26,4,4,6,4.0,0.0,1.0,2.0,1.0,-8.0,-8,-8,-8.0,-8
6,-1.0,2.0,3.0,2.5,2.5,2.5,-9,-9,-9,24,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.0,2.5,2.5,2.5,2.5,3.0,500,510,490,21,20,21,22,22,2,3,3,4.0,1.0,0.0,1.0,2.0,2.0,6,6,0.0,3
3,3.5,3.5,4.0,3.0,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,3,-7,2,0.0,0.0,0.0,0.0,0.0,-9.0,40,40,0.0,5
1,2.0,2.0,2.5,2.5,2.5,2.5,530,520,520,22,-9,-9,-9,-9,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,1.0,6,6,0.1,1
1,2.5,3.0,2.5,2.5,2.5,2.5,-9,-9,-9,23,22,23,23,23,2,2,2,0.0,0.0,0.0,0.0,0.0,3.4,32,32,0.0,3
1,3.0,3.0,3.0,3.0,3.0,3.0,-9,-9,-9,18,17,18,19,18,1,-7,1,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0.0,1
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,1,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.0,2.5,2.5,3.0,3.0,-9,-9,-9,20,20,20,20,20,-7,1,2,0.0,0.0,0.0,0.0,0.0,4.0,8,8,0.0,2
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,-8.0,-8.0,-8.0,-8.0,-8.0,1.9,34,27,0.0,3
3,3.0,2.5,3.0,3.5,3.0,3.0,-9,-9,-9,21,-9,-9,-9,-9,2,2,2,0.5,0.0,0.0,0.0,0.5,-7.0,0,0,0.0,-9
6,4.0,4.0,4.0,4.0,4.0,4.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,2,5.0,1.0,1.0,1.0,1.0,4.0,15,15,0.0,11
6,-1.0,-1.0,3.0,3.5,3.0,3.0,510,480,450,21,22,20,22,21,2,1,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,3
6,4.0,3.0,2.0,1.0,1.5,2.0,-9,-9,-9,20,20,21,20,20,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
5,2.5,2.0,2.0,3.0,2.0,2.0,550,520,520,-9,-9,-9,-9,-9,1,-7,2,0.0,0.0,0.0,0.0,0.0,2.5,27,24,0.1,3
1,2.5,2.5,2.5,2.5,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,2,-7,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
2,1.5,1.5,2.0,2.0,1.5,1.5,580,620,600,20,20,19,20,20,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,2.7,41,41,0.1,5
6,2.5,-1.0,2.5,3.0,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,3,2,3,0.0,0.0,0.0,0.0,0.0,0.4,31,4,0.0,1
1,3.5,3.0,3.5,3.0,3.0,3.5,450,440,450,19,-9,-9,-9,-9,1,1,1,2.0,0.0,0.0,0.0,2.0,4.0,32,32,0.0,5
6,-1.0,-1.0,-1.0,1.0,1.0,1.0,-6,-6,-6,-6,-6,-6,-6,-6,-9,-9,-9,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,4.0,4.0,4.0,3.5,3.5,4.0,-9,-9,-9,-9,-9,-9,-9,-9,1,3,2,4.0,1.0,0.0,1.0,2.0,3.6,24,24,0.0,-9
6,-1.0,3.5,3.0,3.0,3.0,3.5,490,480,480,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,3
3,2.5,2.0,1.0,1.5,1.5,2.0,425,400,400,25,27,23,25,26,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,2.5,2.0,2.0,2.0,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,3,0.0,0.0,0.0,0.0,0.0,2.0,18,15,0.0,3
3,2.5,2.5,2.5,2.0,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0.4,1
3,3.0,2.5,2.5,3.0,2.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,2.0,1.0,0.0,0.0,1.0,3.3,32,32,0.0,3
6,3.0,2.5,2.0,3.0,2.5,2.5,620,590,530,22,22,20,22,22,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,1.5,2.5,2.5,2.0,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,2,2,2,0.5,0.0,0.0,0.0,0.5,0.0,9,0,0.0,2
3,3.0,3.0,3.0,3.0,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,1,1,0.0,0.0,0.0,0.0,0.0,2.6,13,13,0.1,2
5,3.0,3.5,3.0,3.0,3.0,3.0,580,580,580,26,27,26,26,25,2,3,2,0.0,0.0,0.0,0.0,0.0,2.5,32,29,0.0,3
3,3.0,2.5,2.5,3.0,2.5,2.5,-9,-9,-9,21,22,20,22,22,1,1,1,0.0,0.0,0.0,0.0,0.0,1.2,19,7,0.5,1
5,4.0,3.5,4.0,4.0,4.0,4.0,540,590,580,25,21,25,24,22,1,1,2,4.0,2.0,0.0,1.0,1.0,3.7,36,36,0.0,7
2,2.5,2.0,0.5,1.0,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,1,2,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.0,2.5,2.0,2.5,2.5,2.5,530,520,520,22,-9,-9,-9,-9,1,2,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,3.0,3.0,3.0,3.0,3.0,3.0,510,480,470,21,-9,-9,-9,-9,1,1,1,2.0,0.0,0.0,0.0,1.0,2.9,34,31,0.0,3
6,4.0,3.5,3.5,4.0,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,2,0.0,0.0,0.0,0.0,0.0,3.9,24,24,0.3,1
1,3.5,3.0,3.0,3.5,3.0,3.5,-6,-6,-6,-6,-6,-6,-6,-6,2,2,2,0.0,0.0,0.0,0.0,0.0,2.8,26,26,0.0,9
3,3.5,4.0,3.5,3.5,3.5,4.0,590,580,600,25,25,26,25,25,2,1,4,7.0,1.0,1.0,4.0,1.0,2.6,33,29,0.0,1
1,4.0,3.5,3.5,3.5,3.5,3.5,520,510,490,-9,-9,-9,-9,-9,1,-7,1,3.0,0.0,1.0,0.0,2.0,-8.0,-8,-8,-8.0,-8
1,3.5,3.0,2.5,2.5,2.5,3.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,4.0,1.0,0.0,1.0,2.0,-8.0,-8,-8,-8.0,-8
1,3.5,2.0,3.0,3.5,2.5,3.0,-6,-6,-6,-6,-6,-6,-6,-6,2,-7,3,5.5,2.0,0.0,0.0,3.5,2.9,29,29,0.0,3
3,3.5,3.5,4.0,4.0,4.0,4.0,570,580,580,23,23,23,23,23,1,1,2,1.0,0.0,0.0,0.0,1.0,3.4,12,12,0.1,3
3,3.5,3.5,3.5,3.0,3.5,3.5,-8,-8,-8,-8,-8,-8,-8,-8,3,3,3,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.1,-9
3,4.0,4.0,3.5,3.0,3.5,4.0,-9,-9,-9,25,-9,-9,-9,-9,1,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
5,2.5,3.0,1.0,2.0,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,2,1,1,0.0,0.0,0.0,0.0,0.0,2.5,19,12,0.3,1
3,3.0,3.0,3.5,3.0,3.0,3.5,-9,-9,-9,20,19,20,21,20,2,3,3,1.0,0.0,0.0,0.0,1.0,1.4,27,18,0.1,3
6,3.5,3.0,2.5,3.5,3.0,3.0,-9,-9,-9,22,22,23,21,22,-7,2,2,0.0,0.0,0.0,0.0,0.0,3.6,37,37,0.0,9
1,3.0,3.0,3.0,3.0,3.0,3.0,460,480,460,18,19,18,19,17,1,2,1,0.0,0.0,0.0,0.0,0.0,3.3,28,28,0.0,11
6,-1.0,-1.0,-1.0,-1.0,3.5,4.0,540,520,510,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.0,3.5,3.0,3.5,3.0,3.5,480,500,520,23,22,23,23,24,1,-7,2,0.0,0.0,0.0,0.0,0.0,3.8,29,29,0.0,3
3,3.5,3.5,3.0,2.5,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,2.2,27,21,0.0,9
2,2.0,2.0,1.5,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.5,2.0,2.5,2.5,2.0,2.5,-9,-9,-9,17,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,-9.0,-9,-9,-9.0,2
3,3.5,3.5,3.5,2.5,3.0,3.5,-6,-6,-6,-6,-6,-6,-6,-6,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.0,1
1,-1.0,3.5,3.0,3.5,3.0,3.5,500,500,400,-9,-9,-9,-9,-9,2,-7,1,0.0,0.0,0.0,0.0,0.0,2.7,30,24,0.0,3
6,2.0,2.0,2.0,2.0,1.5,2.0,-9,-9,-9,23,22,22,23,23,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,2.0,1.0,2.0,2.0,1.5,2.0,-6,-6,-6,-6,-6,-6,-6,-6,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,3.5,3.0,3.5,3.0,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,3.0,13,13,0.1,3
6,2.0,2.5,1.5,2.0,2.0,2.0,490,510,530,-9,-9,-9,-9,-9,2,1,6,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,3.5,3.0,3.0,3.0,3.0,3.5,550,520,520,23,-9,-9,-9,-9,2,-7,2,1.0,0.0,0.0,0.0,1.0,1.0,25,8,0.1,11
6,3.0,2.5,3.0,3.0,3.0,3.0,550,500,500,-9,-9,-9,-9,-9,-7,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,4.0,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,2,-7,3,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,-1.0,-1.0,1.0,3.0,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,2.0,1.5,3.5,4.0,2.5,2.5,-9,-9,-9,19,19,18,20,19,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
5,2.5,2.5,2.0,2.5,2.0,2.5,540,570,550,27,25,27,27,25,1,1,1,0.5,0.0,0.0,0.0,0.5,1.6,27,12,0.0,1
3,4.0,4.0,3.5,4.0,4.0,4.0,570,550,480,22,22,21,22,22,-8,-8,-8,10.0,1.0,1.0,4.0,4.0,3.4,28,28,0.0,3
6,2.5,2.5,2.0,-1.0,2.5,3.0,500,480,490,22,22,21,21,22,1,1,1,0.0,0.0,0.0,0.0,0.0,3.0,31,31,0.0,1
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,3,2,5,-8.0,-8.0,-8.0,-8.0,-8.0,0.0,18,0,0.2,1
2,3.0,2.5,2.0,2.0,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,460,480,460,-9,-9,-9,-9,-9,1,2,5,-8.0,-8.0,-8.0,-8.0,-8.0,2.8,16,13,0.1,1
1,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,24,-9,-9,-9,-9,2,-7,2,1.0,0.0,0.0,1.0,0.0,2.1,31,24,0.0,1
3,1.5,2.0,2.5,2.5,2.5,2.5,425,440,440,21,20,21,22,21,1,1,1,1.0,0.0,1.0,0.0,0.0,0.4,7,1,0.3,1
6,2.0,2.0,1.5,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
5,2.0,-1.0,1.0,0.5,1.0,1.0,-9,-9,-9,19,-9,-9,-9,-9,-7,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,2.0,3.0,2.5,1.5,2.0,2.0,-9,-9,-9,23,22,22,23,23,1,2,3,1.0,1.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,2.5,3.5,3.5,3.0,3.0,3.5,570,560,540,24,24,24,24,24,2,2,3,0.0,0.0,0.0,0.0,0.0,3.5,34,31,0.0,3
1,3.5,4.0,3.0,3.5,3.5,3.5,570,560,540,24,24,24,24,24,2,2,3,2.0,0.0,0.0,0.0,1.0,2.9,29,29,0.0,3
6,0.25,1.0,2.0,1.5,1.5,1.5,-6,-6,-6,-6,-6,-6,-6,-6,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,0.25,0.25,0.25,-6,-6,-6,-6,-6,-6,-6,-6,2,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.0,3.0,3.0,2.5,2.5,3.0,500,460,490,24,25,23,25,24,3,-7,3,1.5,1.5,0.0,0.0,0.0,1.3,30,23,0.0,1
1,1.5,2.5,2.5,3.0,2.5,2.5,510,480,470,21,-9,-9,-9,-9,-8,-8,-8,4.0,0.0,0.0,1.5,2.5,1.7,9,6,0.0,2
2,2.0,3.5,2.5,2.0,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,3.0,27,24,0.4,1
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,540,540,530,24,24,24,24,24,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,2.3,38,25,0.0,3
3,2.5,2.0,2.0,2.5,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,1.3,19,7,0.0,3
2,3.5,4.0,3.5,4.0,3.5,4.0,-9,-9,-9,24,-9,-9,-9,-9,2,2,2,1.0,0.0,0.0,1.0,0.0,-8.0,-8,-8,-8.0,-8
6,3.5,4.0,4.0,4.0,4.0,4.0,510,500,490,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,3.9,11,11,0.0,13
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
1,2.5,-1.0,3.0,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,1.0,0.0,0.0,0.0,1.0,-6.0,-6,-6,-6.0,-6
2,3.5,3.5,3.0,3.0,3.0,3.0,-9,-9,-9,18,17,18,19,18,2,-7,2,0.0,0.0,0.0,0.0,0.0,3.7,3,3,0.0,1
1,4.0,4.0,4.0,3.5,3.5,3.5,500,520,-9,22,21,22,22,22,2,3,3,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
5,2.0,1.0,1.5,1.5,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.0,2.5,3.0,3.5,3.0,3.0,560,550,550,-9,25,24,26,24,1,1,1,3.0,1.0,0.0,0.0,2.0,2.8,17,17,0.1,1
5,1.0,1.5,1.5,2.5,1.5,1.5,-9,-9,-9,16,16,15,17,16,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,3.0,3.0,3.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.5,3.0,3.0,3.5,3.0,3.5,500,510,490,21,21,20,21,20,2,-7,2,2.0,0.0,0.0,0.0,2.0,2.2,28,19,0.0,3
6,4.0,3.0,3.0,3.0,3.0,3.0,560,540,520,24,25,24,24,23,2,1,3,1.0,0.0,0.0,1.0,0.0,3.0,4,4,0.2,3
2,2.0,2.0,-1.0,2.0,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,2.0,1.5,2.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,3.0,6,6,0.4,2
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8.0,-8
4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,620,640,640,-9,-9,-9,-9,-9,1,1,3,3.0,0.5,1.0,0.0,1.5,-6.0,-6,-6,-6.0,-6
1,3.5,3.0,3.5,3.0,3.0,3.0,580,620,600,20,20,19,20,20,2,3,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,4.0,3.5,3.5,3.5,3.5,4.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,1,1,6.0,2.0,0.0,4.0,0.0,3.0,40,33,0.0,3
3,3.5,3.0,3.5,3.5,3.5,4.0,590,540,560,-9,-9,-9,-9,-9,1,1,2,3.0,0.0,1.0,1.0,1.0,3.6,35,35,0.0,3
1,3.5,3.5,3.0,3.0,3.0,3.5,425,440,440,21,20,21,22,21,1,1,2,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,1
1,3.5,4.0,3.5,3.5,3.5,4.0,520,500,490,-9,-9,-9,-9,-9,-8,-8,-8,1.5,0.0,0.0,1.5,0.0,3.6,35,35,0.0,3
1,4.0,4.0,4.0,4.0,4.0,4.0,-9,-9,-9,21,-9,-9,-9,-9,1,1,1,1.0,1.0,0.0,0.0,0.0,-7.0,0,0,0.1,-9
6,-1.0,-1.0,0.5,-1.0,0.5,0.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.5,3.0,2.5,2.5,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,4,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,2.5,1.5,1.5,1.5,1.5,1.5,-9,-9,-9,17,17,17,17,17,2,3,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.5,2.5,2.5,2.5,2.5,2.5,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
