X1SEX,X1RACE,X1HISPANIC,X1WHITE,X1BLACK,X1PAREDU,X1FAMINCOME,X1SES,X1POVERTY130,X1HHNUMBER,X2PAREDU,X2FAMINCOME,X2SES,X2POVERTY130,X2HHNUMBER,X1CONTROL,X1LOCALE,X1REGION,X1SCHOOLCLI,X2ENROLSTAT,X2ENRSTATSCH,X2NUMHS,X2EVERDROP,X2DROPSTAT,X1TXMTSCOR,X1TXMQUINT,X2TXMTSCOR,X2TXMQUINT,X3TGPATOT,HS_GPA_WGT,HS_GPA_ACAD,X3TGPASTEM,RIGOR,X3TCREDTOT,X3TCREDACAD,X3TCREDSTEM,CREDITS_APIB,X3TCREDADV,X3TCREDHON,X3TCREDMAT,X3TCREDSCI,X3TCREDENG,X3THIMATH,X3THISCI,X3T1CREDALG2,X3T1CREDCALC,X3T1CREDPHYS,X3T1CREDSTAT,X3TWHENALG1,X3HSCOMPSTAT,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,X5REMRAT,X5ENRATT
1,5,1,0,0,1,1,-1.4415,1,4,1,2,-0.8389,0,3,1,4,1,-1.49,1,1,1,0,0,45.4996,2,46.6319,2,2.0,2.0,1.5,1.0,3,30.0,20.0,9.5,0.0,0.0,0.0,5.0,4.0,4.5,6,2,1,0,0,0,4,1,1.4,40,34,0.0,1
2,3,0,0,1,-8,-8,-0.0289,-8,-8,5,3,0.0852,0,5,1,4,3,-8.0,1,1,1,0,0,41.2914,1,47.6602,2,2.5,2.5,2.0,2.5,6,17.5,13.5,7.0,0.5,0.5,0.0,3.0,3.0,3.5,6,1,1,0,0,0,4,1,2.4,24,21,0.4,2
2,8,0,1,0,4,11,0.3159,0,3,5,9,0.6319,0,3,1,1,4,-8.0,2,2,3,0,0,53.0058,4,48.072,3,3.0,3.0,3.0,3.0,2,24.0,19.5,8.0,1.0,1.5,0.0,4.5,3.0,5.5,8,2,1,0,0,0,10,1,1.7,19,11,0.0,1
2,5,1,1,0,-8,-8,-0.9578,-8,-8,2,4,-0.3776,0,6,1,2,4,-1.66,2,2,2,0,0,54.7247,4,51.0612,3,1.5,1.5,1.5,1.5,6,17.0,11.5,4.5,0.0,0.0,0.0,2.5,2.5,3.0,4,1,0,0,0,0,8,4,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,3,2,-0.1449,1,6,4,3,-0.1476,1,9,2,3,3,0.34,2,2,2,0,0,50.4674,3,45.7831,2,3.0,3.0,3.0,2.5,1,24.0,21.5,8.0,0.0,0.0,0.0,4.0,3.0,6.0,9,2,1,0,0,1,10,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,2,4,-0.3372,0,5,2,4,-0.4451,0,4,1,1,1,0.37,1,1,1,0,0,51.003,3,46.5236,2,2.5,3.5,2.5,2.5,1,27.0,21.0,12.0,0.0,0.0,15.0,6.0,4.0,4.0,11,1,1,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
1,2,0,0,0,-8,-8,-8.0,-8,-8,3,4,-0.5179,0,9,1,3,3,-1.43,1,1,1,0,0,-8.0,-8,37.2906,1,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,-6.0,-6,-6,-6.0,-6
2,4,1,-9,-9,-8,-8,-8.0,-8,-8,3,5,-0.3877,0,4,2,2,1,1.53,1,1,1,0,0,-8.0,-8,61.7444,5,3.5,4.0,3.5,3.5,1,29.5,22.5,8.5,2.0,2.0,3.0,4.0,4.0,4.0,11,3,0,0,1,0,9,1,2.9,25,24,0.0,3
2,2,0,0,0,-8,-8,-0.0145,-8,-8,4,3,-0.1845,0,6,1,3,2,-1.05,1,1,1,0,0,54.4334,4,63.4009,5,4.0,4.0,4.0,4.0,1,25.5,23.0,9.5,2.0,4.0,0.0,4.0,5.0,4.5,9,3,1,0,1,1,4,1,2.0,27,18,0.0,3
2,8,0,1,0,4,13,1.1166,0,4,5,5,0.9486,0,4,1,2,3,-1.5,1,1,1,0,0,51.3586,3,42.8669,2,2.5,2.5,2.0,2.5,3,24.0,18.0,7.0,0.0,0.0,6.0,4.0,3.0,5.0,9,1,1,0,0,1,4,1,2.0,30,21,0.0,3
2,8,0,1,0,-8,-8,0.0897,-8,-8,3,1,-0.3284,1,5,1,2,3,-2.48,1,1,1,0,0,50.4555,3,40.2804,1,3.0,3.0,2.5,2.0,3,29.0,20.0,7.0,0.0,1.0,1.5,4.0,3.0,7.0,6,1,1,0,0,0,4,1,2.0,28,17,0.2,1
2,2,0,0,0,5,6,1.4492,0,4,6,5,0.2407,0,7,1,4,1,-2.04,1,1,1,0,0,52.762,4,55.5078,4,3.0,3.0,3.0,2.5,2,29.0,23.5,10.0,2.5,6.5,0.0,4.0,4.5,6.5,11,5,1,0,0,1,10,1,-8.0,-8,-8,-8.0,-8
2,-9,-9,-9,-9,-8,-8,-8.0,-8,-8,2,2,-0.491,1,4,1,2,4,-2.22,2,2,2,0,0,-8.0,-8,39.6571,1,3.0,3.0,3.0,3.0,3,27.0,21.0,8.0,2.0,2.0,0.0,4.0,4.0,4.0,11,2,1,0,1,0,4,1,3.8,12,12,0.1,3
1,8,0,1,0,4,4,0.4529,0,3,5,4,0.2398,0,2,1,4,2,-9.0,1,1,1,0,0,62.6046,5,55.6659,4,3.0,3.0,3.0,2.0,6,20.0,15.0,6.0,1.0,1.0,0.0,3.5,2.0,3.5,13,1,0,1,0,0,10,1,3.3,27,27,0.1,3
1,6,0,0,1,4,1,-0.0269,1,4,5,3,0.6636,0,4,1,2,3,-9.0,2,7,3,0,0,37.036,1,45.119,2,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,-7.0,0,0,0.0,-9
1,2,0,0,0,2,3,-0.7426,0,6,3,2,-0.7566,0,4,1,2,1,-1.43,1,1,1,0,0,50.3667,3,45.7444,2,3.0,3.0,2.0,2.0,6,33.0,13.5,7.0,0.0,3.0,4.0,4.0,3.0,4.5,6,1,1,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
2,2,0,0,0,7,7,0.858,0,3,7,3,0.462,0,3,1,1,3,-8.0,1,1,1,0,0,72.71,5,74.1748,5,3.5,4.0,3.5,3.5,3,33.0,22.5,11.0,10.0,10.5,0.0,5.0,6.0,4.5,13,5,1,1,1,1,10,1,2.7,28,28,0.0,3
2,8,0,1,0,3,4,0.0462,0,5,4,5,0.14,0,4,1,1,2,0.56,1,1,1,0,0,52.9153,4,50.6931,3,3.5,3.5,3.0,3.0,6,18.5,16.0,6.0,1.0,1.5,0.0,4.0,2.0,3.0,10,1,1,0,0,1,4,1,2.2,23,23,0.1,1
2,8,0,1,0,3,7,0.4775,0,4,4,8,0.5077,0,5,1,1,3,-1.51,1,1,1,0,0,63.1702,5,65.5323,5,3.5,4.0,3.5,3.0,3,33.0,30.0,6.0,4.0,5.0,16.0,3.0,3.0,6.0,8,2,1,0,0,0,10,1,4.0,3,3,0.0,3
1,8,0,1,0,4,4,0.3355,0,3,5,5,0.5883,0,2,1,1,3,-9.0,1,1,1,0,0,64.4253,5,65.4718,5,3.0,3.5,2.5,2.5,1,31.0,17.0,10.0,0.0,5.0,12.0,4.0,3.0,4.0,11,1,1,0,0,0,10,1,0.7,21,6,0.0,2
2,8,0,1,0,3,3,-0.1701,0,4,2,3,-0.7272,0,4,1,2,1,-9.0,1,1,1,0,0,49.0011,3,56.4153,4,3.0,3.0,3.0,3.0,4,27.0,23.0,8.0,0.0,5.5,0.0,4.0,4.0,4.0,9,1,1,0,1,0,4,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,3,3,0.2764,0,2,4,3,0.0084,0,3,1,2,2,-2.04,1,1,1,0,0,63.0715,5,57.8682,4,3.0,3.0,2.5,2.5,3,24.0,17.5,7.0,1.0,0.5,8.0,4.0,3.0,4.0,11,1,1,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
1,2,0,0,0,7,6,0.7555,0,5,7,7,0.6195,0,6,1,4,3,-9.0,1,1,1,0,0,65.5108,5,65.3535,5,4.0,4.0,4.0,4.0,1,28.0,21.5,9.0,3.0,6.0,1.0,4.0,4.0,5.0,13,5,0,1,1,0,9,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,4,6,0.2582,0,4,5,8,0.5393,0,4,1,2,2,-0.59,1,1,1,0,0,53.2286,4,62.6465,5,3.0,3.0,2.5,2.5,2,32.0,18.0,8.0,0.0,0.0,0.0,4.0,3.0,4.5,8,1,1,0,0,0,4,1,-7.0,0,0,0.0,-9
1,8,0,1,0,2,2,-0.056,1,2,2,1,-0.5204,1,2,1,4,3,-0.5,1,1,1,0,0,63.4118,5,51.6795,3,3.5,4.0,3.5,3.5,1,31.0,21.0,9.0,1.0,2.0,11.0,4.0,3.0,4.0,7,1,1,0,0,0,4,1,3.9,33,33,0.0,3
2,8,0,1,0,4,5,0.8942,0,4,5,5,0.2317,0,3,1,4,2,0.9,1,1,1,0,0,56.2204,4,55.1532,4,3.5,3.5,3.5,3.0,3,25.5,23.0,8.0,0.0,1.0,0.0,4.0,4.0,4.0,11,2,1,0,1,0,10,1,3.5,34,34,0.0,3
2,8,0,1,0,4,10,1.1392,0,4,5,11,0.9026,0,2,1,4,2,-0.62,1,1,1,0,0,62.6423,5,63.3725,5,3.0,3.0,3.0,3.5,3,23.5,20.5,9.0,0.0,4.0,0.0,4.0,5.0,4.5,12,2,1,1,1,0,10,1,-7.0,0,0,0.0,1
2,6,0,1,0,5,5,0.7188,0,4,6,6,1.2069,0,4,1,3,4,-0.21,1,1,1,0,0,54.7291,4,62.2936,5,3.5,3.5,3.5,3.5,3,29.5,22.5,9.0,0.0,1.0,1.0,5.0,4.0,5.0,12,1,0,1,1,0,6,1,3.0,8,8,0.0,3
1,8,0,1,0,2,3,-0.6949,0,3,2,3,-0.4027,0,2,1,3,2,1.52,1,1,1,0,0,63.0715,5,60.0978,5,3.5,3.5,3.5,3.0,6,26.0,21.0,10.0,0.0,0.0,0.0,3.0,4.0,3.0,11,1,1,0,1,0,10,1,-8.0,-8,-8,-8.0,-8
1,3,0,0,1,4,4,1.3264,0,3,5,4,0.0737,0,4,1,2,1,-0.97,1,1,1,0,0,50.9915,3,55.9047,4,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,1.3,29,13,0.2,1
1,8,0,1,0,2,3,-0.1066,0,4,2,2,-0.3144,0,2,1,2,2,-0.83,1,1,1,0,0,50.241,3,56.1304,4,3.0,3.0,3.0,2.5,3,28.0,26.5,8.0,1.0,3.5,0.0,4.0,4.0,4.0,9,2,1,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
1,3,0,0,1,3,3,0.4378,0,5,4,4,0.6417,0,5,1,1,3,-0.64,2,2,2,0,0,46.8405,2,46.2591,2,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,-6.0,-6,-6,-6.0,-6
2,5,1,1,0,1,2,-1.0772,0,3,1,1,-1.416,1,4,1,1,4,-9.0,1,1,1,0,0,65.2455,5,78.0595,5,4.0,4.5,4.0,4.0,5,30.0,19.5,8.5,8.5,10.0,5.0,2.5,4.0,4.0,13,5,1,1,1,0,10,4,-7.0,0,0,0.0,1
1,8,0,1,0,4,7,0.6733,0,4,5,7,0.7724,0,4,1,4,3,0.17,1,1,1,0,0,53.1717,4,56.8427,4,3.5,4.0,3.0,3.0,6,25.0,19.0,7.0,6.0,7.0,11.0,4.0,3.0,3.0,11,5,0,0,1,1,9,1,3.9,41,40,0.0,3
2,3,0,0,1,2,2,-0.2789,1,4,2,2,-0.6141,0,3,1,4,3,-9.0,2,2,2,0,0,38.1204,1,38.2553,1,1.5,1.5,1.0,1.0,6,21.0,15.0,8.0,0.0,0.0,0.0,3.5,3.5,3.0,8,2,1,0,0,0,5,1,-6.0,-6,-6,-6.0,-6
1,6,0,1,0,2,4,-0.277,0,4,4,3,0.094,0,4,1,2,2,-0.75,1,1,1,0,0,52.6997,4,59.1875,5,3.0,3.0,2.5,3.0,6,29.5,18.5,9.5,1.0,1.0,0.0,3.5,5.5,3.0,6,5,0,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,10,-0.274,0,3,-8,-8,-8.0,-8,-8,1,2,2,-0.44,6,6,1,0,4,46.5123,2,-8.0,-8,1.5,1.5,1.5,1.5,6,16.0,12.5,6.0,0.0,0.0,0.0,2.5,3.0,2.5,6,1,0,0,1,0,4,4,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,2,-0.6345,0,3,2,2,-1.2212,1,5,1,2,3,-0.99,3,2,1,0,0,36.2952,1,46.7766,2,1.5,1.5,1.0,1.0,6,14.0,8.0,4.0,0.0,1.5,0.0,2.0,2.0,1.0,5,1,0,0,0,0,4,3,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,-8,-8,1.0248,-8,-8,2,8,0.2202,0,5,2,2,2,1.37,2,1,2,0,0,48.0546,3,48.8752,3,3.0,3.0,2.5,2.5,6,29.0,20.5,7.5,0.0,1.0,0.0,4.0,3.0,5.5,7,1,1,0,1,0,4,1,2.6,33,30,0.0,3
2,8,0,1,0,3,3,0.6514,0,4,4,2,0.3175,1,4,1,4,3,-3.31,1,1,1,0,0,50.4508,3,62.4103,5,3.5,4.0,3.5,3.5,6,16.0,12.5,4.5,0.5,0.5,5.5,2.0,1.5,2.0,11,1,0,0,0,0,4,1,3.2,25,25,0.1,3
2,8,0,1,0,4,4,1.2464,0,5,5,4,1.2996,0,5,2,1,2,0.8,1,1,1,0,0,59.7239,5,63.9774,5,4.0,4.0,4.0,4.0,3,28.5,23.5,6.0,0.0,1.0,0.0,3.0,3.0,4.0,11,1,0,0,0,0,6,1,3.9,17,17,0.1,1
1,8,0,1,0,-8,-8,-0.0546,-8,-8,2,5,-0.1437,0,4,1,1,3,-2.28,2,6,2,0,0,55.0345,4,51.5952,3,2.5,2.5,2.5,2.0,4,26.5,20.5,8.5,0.0,2.5,0.0,4.0,4.5,4.0,11,2,1,0,1,0,10,1,-8.0,-8,-8,-8.0,-8
2,5,1,1,0,3,5,-0.0404,0,4,4,6,0.7096,0,3,1,1,2,-1.6,1,1,1,1,3,45.9464,2,55.3323,4,2.5,2.5,2.5,2.5,6,20.5,16.0,6.5,0.0,0.5,0.0,3.0,2.5,4.0,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,2,0,0,0,-8,-8,-1.1595,-8,-8,5,1,-0.1277,1,4,1,4,3,-0.52,1,1,1,0,0,40.2338,1,39.7467,1,2.5,2.5,2.5,2.5,4,30.0,16.0,6.0,0.0,0.0,0.0,3.0,3.0,6.0,5,1,0,0,0,0,4,1,1.7,6,3,0.6,1
2,2,0,0,0,7,3,0.455,0,4,7,3,0.6575,0,4,1,2,3,-1.58,1,1,1,0,0,58.0701,4,62.3741,5,3.5,4.0,3.5,3.5,3,31.5,28.0,9.5,4.0,7.0,4.0,5.5,4.0,5.0,10,5,0,0,1,1,9,1,3.3,29,29,0.0,13
2,5,1,0,0,1,1,-1.4533,1,7,-8,-8,-8.0,-8,-8,1,2,1,-1.19,2,2,1,0,0,48.2251,3,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,4,5,0.7077,0,4,5,5,0.6767,0,4,1,1,3,-0.66,1,1,1,0,0,63.5447,5,62.7512,5,4.0,4.5,4.0,4.0,3,27.5,16.0,7.0,0.0,0.0,10.0,4.0,3.0,4.0,11,3,0,0,0,0,9,1,4.0,30,30,0.1,3
1,8,0,1,0,2,5,-0.3031,0,4,2,4,-0.1119,0,4,1,4,3,0.09,1,2,1,0,0,40.3963,1,40.6432,1,2.0,2.0,2.0,1.5,6,21.0,14.0,7.0,0.0,0.0,0.0,4.0,3.0,3.0,5,1,0,0,0,0,5,3,-6.0,-6,-6,-6.0,-6
1,3,0,0,1,-8,-8,-0.551,-8,-8,-8,-8,-8.0,-8,-8,1,2,3,-1.1,1,1,1,0,0,46.2073,2,-8.0,-8,2.0,2.0,2.0,2.0,6,8.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4,1,0,0,0,0,4,2,-6.0,-6,-6,-6.0,-6
1,5,1,0,0,-8,-8,-0.3317,-8,-8,2,3,-0.3689,0,3,1,4,3,-0.14,1,1,1,0,0,52.3919,4,51.3935,3,2.5,2.5,2.5,2.5,3,25.0,17.5,8.5,0.0,0.0,1.0,4.5,4.0,4.0,6,2,1,0,1,0,10,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,3,-0.2302,0,4,2,4,-0.269,0,3,2,3,1,-0.09,2,2,3,0,0,39.0337,1,49.8298,3,1.5,1.5,1.0,1.0,6,3.0,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0,1,0,0,0,0,9,1,2.9,19,19,0.0,11
1,8,0,1,0,4,6,0.3669,0,4,5,6,0.3793,0,3,1,2,1,-9.0,1,1,1,0,0,62.8959,5,71.8363,5,4.0,4.0,4.0,4.0,1,27.5,20.5,12.5,2.0,8.0,0.0,5.0,4.0,4.0,13,5,1,1,1,0,10,1,-8.0,-8,-8,-8.0,-8
1,4,1,-9,-9,-8,-8,-8.0,-8,-8,-8,-8,-8.0,-8,-8,1,2,3,-8.0,8,8,1,0,9,-8.0,-8,-8.0,-8,1.0,1.0,1.0,0.5,6,5.0,3.5,1.5,0.0,0.0,0.0,1.5,0.0,2.0,4,0,0,0,0,0,4,5,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,4,-0.2232,0,4,2,4,-0.5069,0,3,2,1,3,1.21,2,2,2,0,0,63.5224,5,49.2087,3,2.5,2.5,2.5,2.5,1,29.0,21.5,12.0,0.0,2.0,0.0,6.0,5.0,4.0,11,3,0,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,5,8,1.4682,0,3,6,9,1.475,0,3,2,1,3,1.08,1,1,1,1,3,56.2103,4,62.3926,5,2.5,2.5,2.5,2.0,3,26.5,22.5,7.0,0.0,0.0,0.0,4.0,3.0,4.0,9,1,1,0,1,1,10,1,2.0,33,21,0.0,1
1,8,0,1,0,4,4,0.3535,0,4,5,5,0.5024,0,4,1,3,3,0.09,1,1,1,0,0,46.2079,2,51.4938,3,3.0,3.0,3.0,3.0,1,27.0,21.0,10.0,0.0,2.0,0.0,5.0,4.0,4.0,8,2,0,0,0,0,9,1,-8.0,-8,-8,-8.0,-8
1,5,1,1,0,2,3,-0.4551,0,4,2,3,-0.5078,0,4,1,4,2,0.32,1,1,1,0,0,72.9511,5,72.123,5,3.0,3.5,3.0,3.0,1,26.5,19.5,13.5,6.0,2.0,11.0,4.0,4.0,4.0,13,5,1,1,1,0,10,1,-8.0,-8,-8,-8.0,-8
2,6,0,1,0,4,5,0.4324,0,3,5,5,0.4852,0,3,2,2,4,1.61,1,1,1,0,0,51.2233,3,57.077,4,3.0,3.5,3.0,3.0,3,28.0,23.0,8.0,2.0,2.0,1.0,4.0,4.0,4.0,11,5,1,0,1,0,4,1,2.3,27,27,0.0,3
2,8,0,1,0,-8,-8,0.3259,-8,-8,-8,-8,-8.0,-8,-8,1,4,4,-1.48,1,1,1,0,0,50.1245,3,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,3,2,-0.4321,0,4,4,2,-0.2819,0,4,1,2,2,-0.48,1,1,1,0,0,50.9469,3,53.1075,4,4.0,4.0,4.0,3.5,3,27.0,24.0,8.0,1.0,2.0,1.0,4.0,4.0,6.0,13,2,1,1,1,0,4,1,4.0,34,34,0.0,3
2,8,0,1,0,2,4,-0.2091,0,4,4,5,0.6036,0,4,1,4,3,-0.73,1,1,1,0,0,49.2959,3,54.4919,4,3.5,4.0,3.5,3.0,3,32.0,23.0,7.0,0.0,0.0,12.0,4.0,3.0,4.0,6,1,1,0,0,0,4,1,3.2,29,26,0.1,3
2,2,0,0,0,4,13,1.1166,0,4,5,13,1.1621,0,3,2,2,1,0.68,1,1,1,0,0,65.6491,5,73.4676,5,4.0,4.5,4.0,4.0,3,29.0,25.0,8.0,6.0,8.0,13.5,4.0,4.0,4.0,13,5,0,1,1,0,9,1,3.2,31,31,0.0,3
1,8,0,1,0,2,5,-0.0884,0,3,2,3,-0.2963,0,2,1,1,3,-9.0,2,2,2,0,0,47.0425,2,48.0135,2,1.0,1.0,1.0,1.0,6,11.0,7.0,4.5,0.0,0.0,0.0,2.0,1.0,1.5,8,2,1,0,0,0,10,1,-6.0,-6,-6,-6.0,-6
2,5,1,1,0,4,-9,-8.0,-9,4,5,4,-0.1383,0,4,1,2,4,-3.47,3,5,2,1,3,-8.0,-8,38.7307,1,0.5,0.5,0.25,0.25,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,4,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,5,-9,-8.0,-9,4,6,13,1.5493,0,5,1,1,2,-9.0,1,1,1,0,0,-8.0,-8,59.1539,5,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,-6.0,-6,-6,-6.0,-6
1,5,1,1,0,-8,-8,-0.4765,-8,-8,2,2,-0.2282,1,4,1,4,3,-0.41,1,1,1,0,0,49.1102,3,44.2744,2,3.0,3.5,3.0,3.0,3,24.0,23.0,9.0,0.0,1.0,4.0,5.0,4.0,6.0,6,2,1,0,0,0,5,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,2,1,-0.9468,1,6,2,1,-1.0009,1,6,1,1,2,-0.99,1,1,1,0,0,47.4817,2,46.2395,2,2.0,2.0,2.0,1.5,5,24.0,19.0,7.0,0.0,0.5,0.0,4.5,2.5,5.0,6,1,1,0,1,0,4,1,2.4,20,16,0.2,1
1,3,0,0,1,2,5,-0.394,0,9,-8,-8,-8.0,-8,-8,1,2,2,-0.89,8,8,1,0,9,29.8211,1,-8.0,-8,1.5,1.5,1.5,1.5,6,18.0,13.5,7.5,0.0,0.0,0.0,3.0,4.0,3.0,5,1,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
2,6,0,1,0,3,1,-0.693,1,4,4,1,-0.6146,1,4,1,2,2,-9.0,1,1,1,0,0,41.2229,1,50.9755,3,3.5,4.0,3.0,3.0,6,27.0,14.0,9.5,1.0,1.5,10.0,3.5,3.0,4.0,11,1,1,0,0,0,4,1,3.5,28,28,0.0,3
1,5,1,0,1,4,2,-0.4006,0,5,5,2,-0.3815,1,5,1,3,3,-0.16,1,1,1,0,0,58.4426,4,52.8211,4,3.5,3.5,3.5,3.5,2,32.0,18.0,11.0,0.0,1.0,0.0,5.0,4.0,4.0,11,1,1,0,0,0,10,1,0.5,11,3,0.5,1
2,8,0,1,0,3,2,-0.6139,0,2,4,1,-0.6141,1,4,1,4,3,-9.0,1,1,1,0,0,47.47,2,49.6963,3,2.0,2.0,1.5,1.5,6,25.0,16.0,9.0,0.0,0.0,1.0,6.0,3.0,3.0,8,1,1,0,0,0,5,1,-8.0,-8,-8,-8.0,-8
1,-9,-9,-9,-9,-8,-8,-8.0,-8,-8,1,3,-0.8153,0,4,1,2,3,-0.31,1,1,1,0,0,-8.0,-8,39.3196,1,3.0,3.0,2.5,2.5,3,31.0,19.5,9.0,0.0,0.0,0.0,4.0,3.0,5.0,6,1,1,0,1,0,4,1,3.1,28,28,0.0,3
1,8,0,1,0,-8,-8,0.4319,-8,-8,-8,-8,-8.0,-8,-8,1,3,2,0.37,1,1,1,0,0,46.354,2,-8.0,-8,1.5,1.5,1.0,1.0,6,14.0,11.0,4.0,0.0,0.0,0.0,2.0,2.0,4.5,4,2,0,0,0,0,4,1,0.0,16,0,0.7,1
2,8,0,1,0,3,3,-0.3312,0,3,4,3,0.1717,0,3,1,2,2,-2.04,1,1,1,0,0,49.6524,3,63.2709,5,3.5,3.5,3.0,3.0,3,20.0,15.0,6.0,0.0,0.5,3.0,3.0,3.0,4.0,6,1,1,0,0,0,4,1,3.3,3,3,0.0,3
2,3,0,0,1,-8,-8,-0.2836,-8,-8,-8,-8,-8.0,-8,-8,1,2,1,-0.23,2,2,1,0,0,48.4736,3,-8.0,-8,3.0,3.0,3.5,2.0,6,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.5,5,0,0,0,0,0,9,5,-6.0,-6,-6,-6.0,-6
1,6,0,0,0,4,4,1.0943,0,7,6,9,1.3166,0,4,2,2,3,0.31,1,1,1,0,0,58.0837,4,63.5274,5,4.0,4.5,3.5,3.5,1,24.5,22.5,9.5,8.0,9.0,5.0,4.0,5.0,5.0,13,5,1,1,1,1,10,1,-6.0,-6,-6,-6.0,-6
1,6,0,1,0,2,3,-0.8248,0,6,3,3,-0.4111,0,6,1,1,2,0.38,1,1,1,0,0,65.1666,5,69.7095,5,4.0,4.5,4.0,4.0,6,27.5,24.5,8.0,5.0,6.0,11.5,4.0,4.0,3.5,13,2,0,1,1,0,9,1,3.9,36,36,0.0,3
2,6,0,1,1,7,11,1.8106,0,8,-8,-8,-8.0,-8,-8,1,2,1,-1.32,1,1,1,0,0,50.7339,3,-8.0,-8,2.0,2.0,2.0,2.0,3,23.0,17.0,7.0,0.0,0.0,0.0,4.0,3.0,4.0,6,2,1,0,0,0,4,1,2.4,18,17,0.1,3
1,4,1,-9,-9,-8,-8,-0.2129,-8,-8,2,2,-0.6128,1,5,2,2,2,0.5,2,2,2,0,0,48.0074,3,50.1488,3,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-6.0,-6,-6,-6.0,-6
1,5,1,1,0,-8,-8,-0.2322,-8,-8,-8,-8,-8.0,-8,-8,1,2,4,-2.22,8,8,1,0,9,37.8936,1,-8.0,-8,0.25,0.25,0.25,0.25,6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,5,-8.0,-8,-8,-8.0,-8
2,3,0,0,1,2,1,-0.8971,1,4,2,2,-0.7563,1,4,1,4,3,-0.73,1,1,1,0,0,52.1664,4,42.7291,2,3.0,3.5,3.0,2.5,3,31.0,25.0,8.0,0.0,0.0,2.0,5.0,3.0,5.0,6,1,1,0,0,0,4,1,2.3,32,28,0.0,3
1,8,0,1,0,2,1,-1.3048,1,5,2,1,-1.1207,1,2,1,4,3,1.51,1,1,1,0,0,29.8001,1,45.689,2,2.0,2.0,1.5,1.5,4,24.0,15.0,6.5,0.0,0.0,0.0,3.5,3.0,4.0,6,1,1,0,1,0,10,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,3,3,-0.2226,0,2,4,3,0.571,0,3,1,4,3,-8.0,2,2,2,0,0,45.4057,2,46.9856,2,2.5,3.0,2.5,2.0,1,25.5,20.0,7.0,0.0,0.0,5.0,3.5,3.0,4.0,6,1,1,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
